438151,Stevens-Henager College,"383 W Vine St, Murray, Utah 84123-5671",www.stevenshenager.edu
438179,Brookline College-Tucson,"5441 E. 22nd St, Ste.125, Tucson, Arizona 85711",www.brooklinecollege.edu
439057,Argosy University-Seattle,"2601-A Elliott Avenue, Seattle, Washington 98121",www.argosy.edu/seattle
439288,Johnson & Wales University-Denver,"7150 Montview Blvd, Denver, Colorado 80220",www.jwu.edu
440299,Everest College-Ontario Metro,"1819 South Excise Avenue, Ontario, California 91761",www.everest.edu/campus/ontario_metro
440466,University of Phoenix-Idaho,"1422 S. Tech Lane, Meridian, Idaho 83642-5114",www.phoenix.edu
440484,Westwood College-Inland Empire,"20 W 7th St, Upland, California 91786-7148",www.westwood.edu
441900,Nevada State College,"1125 Nevada State Drive, Henderson, Nevada 89002",nsc.edu
441937,California State University-Channel Islands,"One University Dr, Camarillo, California 93012",www.csuci.edu
441973,The Art Institute of California-Argosy University Orange County,"3601 W Sunflower Ave., Suite 100, Santa Ana, California 92704",www.aicaoc.artinstitutes.edu
442930,University of Antelope Valley,"44055 Sierra Highway, Lancaster, California 93534",www.uav.edu/index.aspx?page=288
442949,Birthingway College of Midwifery,"12113 SE Foster Rd, Portland, Oregon 97266",www.birthingway.edu
443331,West Coast University-Los Angeles,"12215 Victory Boulevard, North Hollywood, California 91606",westcoastuniversity.edu/
443410,DigiPen Institute of Technology,"9931 Willows Rd NE, Redmond, Washington 98052",www.digipen.edu
444130,Northcentral University,"10000 E. University Dr, Prescott Valley, Arizona 86314",www.ncu.edu
444158,Colorado Technical University-Online,"4435 N Chestnut, Suite E, Colorado Springs, Colorado 80907",www.coloradotech.edu/CTU-Online
444723,Jones International University,"9697 East Mineral Avenue, Centennial, Colorado 80112",www.jiu.edu
444927,The Art Institute of Tucson,"5099 E. Grant Rd. #100, Tucson, Arizona 85712",www.artinstitutes.edu/tucson
445188,University of California-Merced,"5200 North Lake Road, Merced, California 95343-5603",www.ucmerced.edu
445692,Neumont University,"143 South Main Street, Salt Lake City, Utah 84111-1917",www.neumont.edu/
445735,Roseman University of Health Sciences,"11 Sunset Way, Henderson, Nevada 89014",www.roseman.edu
446561,Stanbridge College,"2041 Business Ctr Dr Ste 107, Irvine, California 92612",www.stanbridge.edu
446677,Stevens-Henager College,"755 S Main St, Logan, Utah 84321",www.stevenshenager.edu/
446792,Sanford-Brown College-Las Vegas,"2495 Village View Drive, Henderson, Nevada 89074",www.sanfordbrown.edu/Las-Vegas
446808,Sanford-Brown College-Seattle,"645 Andover Park West, Tukwila, Washington 98188-0000",www.sanfordbrown.edu/Seattle
447050,United States University,"830 Bay Boulevard, Chula Vista, California 91911",www.usuniversity.edu
447236,Everest College-Mesa,"5416 East Baseline Ste. 200, Mesa, Arizona 85206",www.everestcollegephoenix.edu
447263,AmeriTech College-Draper,"12257 South Business Park Drive-Ste 108, Draper, Utah 84020-6545",www.ameritech.edu
447272,Argosy University-Los Angeles,"5230 Pacific Concourse, Suite 200, Los Angeles, California 90045",www.argosy.edu/los-angeles-california/default.aspx
447421,Eagle Gate College-Layton,"915 N 400 W, Layton, Utah 84041",www.eaglegatecollege.edu
447458,Expression College for Digital Arts,"6601 Shellmond St, Emeryville, California 94608",www.expression.edu
448239,Careers Unlimited,"1176 South 1480 West, Orem, Utah 84058",www.ucdh.edu
448451,ITT Technical Institute-Clovis,"362 North Clovis Ave, Clovis, California 93612",www.itt-tech.edu
448576,The Art Institute of California-Argosy University Inland Empire,"674 East Brier Drive, San Bernardino, California 92408-2800",www.artinstitutes.edu/inlandempire
448734,Argosy University-Denver,"7600 East Eastman Avenue, Denver, Colorado 80231",www.argosy.edu/denver/
448752,CollegeAmerica-Colorado Springs,"3645 Citadel Drive South, Colorado Springs, Colorado 80909",www.collegeamerica.edu/
448761,CollegeAmerica-Fort Collins,"4601 South Mason St, Fort Collins, Colorado 80525",www.collegeamerica.edu
448886,Arizona State University-Downtown Phoenix,"411 N Central Avenue - Ste 520, Phoenix, Arizona 85004",www.asu.edu/
449870,University of the West,"1409 N Walnut Grove Ave, Rosemead, California 91770",www.uwest.edu
450049,The Art Institute of Salt Lake City,"121 W Election Rd, Draper, Utah 84020",www.artinstitutes.edu/saltlakecity/
450094,The Art Institute of California-Argosy University Sacramento,"2850 Gateway Oaks Dr., Suite 100, Sacramento, California 95833",www.artinstitutes.edu/sacramento/
450429,Broadview University-Layton,"869 West Hill Field Road, Layton, Utah 84041",www.broadviewuniversity.edu/
450447,International Academy of Design and Technology-Sacramento,"2450 Del Paso Road-St 250, Sacramento, California 95834",www.iadtsacramento.com
450526,Argosy University-Inland Empire,"3401 Centre Lake Drive, Suite 200, Ontario, California 91761",www.argosy.edu/inland-empire-california/default.aspx
450544,Argosy University-San Diego,"1615 Murray Canyon Road, Suite 100, San Diego, California 92108",www.argosy.edu/sandiego
450979,Trident University International,"5757 Plaza Drive, Suite 100, Cypress, California 90630-5041",www.trident.edu/
451705,CollegeAmerica-Cheyenne,"6101 Yellowstone Rd Ste 101, Cheyenne, Wyoming 82009",www.collegeamerica.edu
451848,The Art Institute of California-Argosy University-Silicon Valley,"1120 Kifer Rd, Sunnyvale, California 94086",www.artinstitutes.edu/silicon-valley/
451972,ITT Technical Institute-Phoenix,"10220 North 25th Ave, Ste 100, Phoenix, Arizona 85021",www.itt-tech.edu
452090,Argosy University-Salt Lake City,"121 Election Rd Ste 300, Draper, Utah 84020",www.argosy.edu/locations/salt-lake-city/default.aspx
454245,Chamberlain College of Nursing-Arizona,"2149 West Dunlap Ave., Phoenix, Arizona 85021",www.chamberlain.edu
454591,Broadview University-Orem,"898 N 1200 W, Orem, Utah 84057",www.broadviewuniversity.edu/
454689,Taft University System,"600 South Cherry Street, Denver, Colorado 80246",www.taftu.edu
454829,Aspen University,"720 S Colorado Blvd Ste 1150N, Denver, Colorado 80246",www.aspen.edu
454856,Denver School of Nursing,"1401 19th St, Denver, Colorado 80202",www.denverschoolofnursing.edu/
455600,Brown Mackie College-Boise,"9050 W Overland Rd, Ste 101, Boise, Idaho 83709",www.brownmackie.edu/
456348,Argosy University-Phoenix Online Division,"2233 West Dunlap Avenue, Phoenix, Arizona 85021",www.argosy.edu/phoenix
456427,ITT Technical Institute-Concord,"1140 Galaxy Way Ste 400, Concord, California 94520",www.itt-tech.edu
456612,Brown Mackie College-Phoenix,"13430 N Black Canyon Ste. 190, Phoenix, Arizona 85029",www.brownmackie.edu
457299,Angeles College,"3440 Wilshire Blvd Ste 310, Los Angeles, California 90010",www.angelescollege.edu
458210,West Coast University-Orange County,"1477 S Manchester Ave, Anaheim, California 92802",westcoastuniversity.edu/
458229,West Coast University-Ontario,"2855 E. Guasti Rd, Ontario, California 91761",westcoastuniversity.edu/
459091,Broadview Entertainment Arts University,"240 E Morris Ave, Salt Lake City, Utah 84115",beau.broadviewuniversity.edu/
459204,Unitek College,"4670 Auto Mall Pkwy, Fremont, California 94538",unitekcollege.edu/
459639,ITT Technical Institute-Corona,"4160 Temescal Canyon Rd Ste 100, Corona, California 92883",www.itt-tech.edu
459675,ITT Technical Institute-Aurora,"12500 E Iliff Ave Ste 100, Aurora, Colorado 80014",www.itt-tech.edu
459684,ITT Technical Institute-West Covina,"650 West Cienega Avenue, Suite 100, San Dimas, California 91773",www.itt-tech.edu
459693,ITT Technical Institute-Culver City,"6101 W Centinela Ave, SUite 180, Culver City, California 90230",www.itt-tech.edu
459718,ITT Technical Institute-Las Vegas,"3825 W Cheyenne Ave Ste 600, North Las Vegas, Nevada 89032",www.itt-tech.edu
459727,Touro University Worldwide,"10601 Calle Lee  #179, Los Alamitos, California 90720",www.tuw.edu
460075,California University of Management and Sciences,"721 N Euclid St, Anaheim, California 92801",www.calums.edu
460729,Allied American University,"22952 Alcalde Drive, Laguna Hills, California 92653-1337",allied.edu
460738,American Sentinel University,"2260 South Xanadu Way, Aurora, Colorado 80014-6510",www.americansentinel.edu
460899,Stevens-Henager College,"1444 Entertainment Avenue, Boise, Idaho 83709-6733",www.stevenshenager.edu/
461023,National Paralegal College,"717 E Maryland Ave, Phoenix, Arizona 85014-1561",nationalparalegal.edu
461148,New York Film Academy,"3300 West Riverside Drive, Burbank, California 91505",www.nyfa.edu
461643,Bergin University of Canine Studies,"5860 Labath Avenue, Rohnert Park, California 94928",www.berginu.edu
465812,Independence University,"4021 S 700 E Ste 400, Salt Lake City, Utah 84107",www.independence.edu
466161,National American University-Centennial,"8242 South University Blvd, Suite 100, Centennial, Colorado 80122-3157",www.national.edu/locations/colorado/centennial
466189,National American University-Colorado Springs South,"1079 Space Center Drive, Suite 140, Colorado Springs, Colorado 80915-3612",www.national.edu/locations/colorado/colorado-springs-south
467058,ITT Technical Institute-Oakland,"7901 Oakport Street, Oakland, California 94621-2015",www.itt-tech.edu/npc
467793,Broadview University-Boise,"2750 East Gala Court, Meridian, Idaho 83642-0000",www.broadviewuniversity.edu/
470861,ITT Technical Institute-Phoenix West,"1840 North 95th Avenue, Suite 132, Phoenix, Arizona 85037-4445",www.itt-tech.edu
474890,CollegeAmerica-Phoenix,"9801 N. Metro Parkway East, Phoenix, Arizona 85051",www.collegeamerica.edu
474906,Stevens-Henager College,"901 Pier View Drive Suite 105, Idaho Falls, Idaho 83402",www.stevenshenager.edu/
475635,Academy of Couture Art,"8484 Wilshire Blvd Suite #730, Beverly Hills, California 90211",www.academyofcoutureart.edu/
476975,Colorado State University-Global Campus,"7800 East Orchard Road Ste 200, Greenwood Village, Colorado 80111-0000",csuglobal.edu
477950,Stevens-Henager College,"720 South River Road, St. George, Utah 84790-2111",www.stevenshenager.edu/locations/st-george
478634,California College San Diego,"277 Rancheros Drive, Suite 200, San Marcos, California 92069-2971",www.cc-sd.edu
479600,ITT Technical Institute-Salem,"4825 Commercial Street SE, Salem, Oregon 97306-1905",www.itt-tech.edu
480204,Platt College-Riverside,"6465 Sycamore Canyon Blvd Ste 100, Riverside, California 92507",www.plattcollege.edu
480781,California Miramar University,"9750 Miramar Road, Suite 180, San Diego, California 92126",www.calmu.edu
480985,Midwives College of Utah,"1174 East Graystone Way, Suite #2, Salt Lake City, Utah 84106",www.midwifery.edu/
482389,National American University-Tigard,"13333 South West 68th Parkway, Tigard, Oregon 97223-8304",www.national.edu/tigard
482422,DeVry University-Arizona,"2149 W Dunlap Ave, Phoenix, Arizona 85021",www.devry.edu
482431,DeVry University-California,"901 Corporate Center Dr, Pomona, California 91768",www.devry.edu
482440,DeVry University-Colorado,"1870 W 122nd Ave, Westminster, Colorado 80234",www.devry.edu
482547,DeVry University-Nevada,"2490 Paseo Verde Pkwy., Ste. 150, Henderson, Nevada 89074",www.devry.edu
482592,DeVry University-Oregon,"9755 SW Barnes Rd., Ste 150, Portland, Oregon 97225",www.devry.edu
482644,DeVry University-Utah,"9350 S 150 E., Ste. 420, Sandy, Utah 84070",www.devry.edu
482662,DeVry University-Washington,"3600 S 344th Way, Federal Way, Washington 98001",www.devry.edu
482990,Arizona College-Mesa,"163 N Dobson Rd, Mesa, Arizona 85201",www.arizonacollege.edu
483124,Arizona State University-Skysong,"1475 N Scottsdale Road - Ste 200, Scottsdale, Arizona 85257",www.asu.edu/
483586,California International Business University,"520 W Ash Street Ste 300, San Diego, California 92101",www.cibu.edu
484613,University of Phoenix-Arizona,"1625 West Fountainhead Parkway, Tempe, Arizona 85282",www.phoenix.edu
484631,University of Phoenix-California,"3090 Bristol Street, Costa Mesa, California 92626",www.phoenix.edu
484640,University of Phoenix-Colorado,"10004 Park Meadows Dr, Lone Tree, Colorado 80124",www.phoenix.edu
484710,University of Phoenix-Nevada,"3755 Breakthrough Way, Las Vegas, Nevada 89135",www.phoenix.edu
484844,Minerva Schools at Keck Graduate Institute,"535 Watson Drive, Claremont, California 91711",minerva.kgi.edu
485078,Trine University-Arizona Regional Campus,"14100 N. 83rd. Avenue, Suite 100, Peoria, Arizona 85381-4621",www.trine.edu/peoria/
485263,California College San Diego,"6602 Convoy Court Ste 100, San Diego, California 92111",www.cc-sd.edu
